Order,Material,SLoc,Quantity,Pstng Date,,,,,,,,,,,
68165720,107,5001,-1,1/3/2026,,,,,,,,,,,
68108249,107,5001,-1,1/3/2026,,,,,,,,,,,
68165899,107,5001,-1,1/5/2026,,,,,,,,,,,
68166553,107,5021,-1,1/5/2026,,,,,,,,,,,
68171946,107,5022,-1,1/5/2026,,,,,,,,,,,
68176018,107,5001,-1,1/5/2026,,,,,,,,,,,
68173902,107,5030,-1,1/5/2026,,,,,,,,,,,
68175024,107,5001,-1,1/5/2026,,,,,,,,,,,
68174156,107,5001,-1,1/5/2026,,,,,,,,,,,
68172105,107,5042,-1,1/5/2026,,,,,,,,,,,
68098436,107,5001,1,1/5/2026,,,,,,,,,,,
68098427,107,5001,1,1/5/2026,,,,,,,,,,,
68171825,107,5021,-1,1/6/2026,,,,,,,,,,,
68172312,107,5021,-1,1/6/2026,,,,,,,,,,,
68185812,107,5030,-1,1/6/2026,,,,,,,,,,,
68184736,107,5001,-1,1/6/2026,,,,,,,,,,,
68186799,107,5021,-1,1/6/2026,,,,,,,,,,,
68184735,107,5001,-1,1/6/2026,,,,,,,,,,,
68176842,107,5022,-1,1/6/2026,,,,,,,,,,,
68160533,107,5022,-1,1/6/2026,,,,,,,,,,,
68186030,107,5028,-1,1/6/2026,,,,,,,,,,,
68176866,107,5022,-1,1/6/2026,,,,,,,,,,,
68179551,107,5039,-1,1/6/2026,,,,,,,,,,,
68161872,107,5022,-1,1/7/2026,,,,,,,,,,,
68195965,107,5022,-1,1/7/2026,,,,,,,,,,,
68196779,107,5005,-1,1/7/2026,,,,,,,,,,,
68194037,107,5021,-1,1/7/2026,,,,,,,,,,,
68194998,107,5001,-1,1/7/2026,,,,,,,,,,,
68195760,107,5022,-1,1/7/2026,,,,,,,,,,,
68078084,107,5001,1,1/7/2026,,,,,,,,,,,
68194501,107,5023,-1,1/7/2026,,,,,,,,,,,
68196202,107,5030,-1,1/7/2026,,,,,,,,,,,
68193891,107,5030,-1,1/7/2026,,,,,,,,,,,
68193354,107,5023,-1,1/7/2026,,,,,,,,,,,
68198697,107,5003,-1,1/8/2026,,,,,,,,,,,
68185384,107,5022,-1,1/8/2026,,,,,,,,,,,
68204392,107,5022,-1,1/8/2026,,,,,,,,,,,
68205271,107,5001,-1,1/8/2026,,,,,,,,,,,
68203822,107,5001,-1,1/8/2026,,,,,,,,,,,
68204823,107,5061,-1,1/8/2026,,,,,,,,,,,
59704392,107,5005,-1,1/8/2026,,,,,,,,,,,
68205320,107,5028,-1,1/8/2026,,,,,,,,,,,
68206735,107,5030,-1,1/8/2026,,,,,,,,,,,
68206755,107,5030,-1,1/8/2026,,,,,,,,,,,
68204366,107,5030,-1,1/8/2026,,,,,,,,,,,
68204432,107,5041,-1,1/8/2026,,,,,,,,,,,
68214668,107,5023,-1,1/9/2026,,,,,,,,,,,
68195290,107,5023,-1,1/9/2026,,,,,,,,,,,
68214680,107,5030,-1,1/9/2026,,,,,,,,,,,
68078077,107,5041,-1,1/9/2026,,,,,,,,,,,
68185029,107,5003,-1,1/9/2026,,,,,,,,,,,
68208482,107,5030,-1,1/9/2026,,,,,,,,,,,
68205869,107,5022,-1,1/9/2026,,,,,,,,,,,
68216439,107,5021,-1,1/10/2026,,,,,,,,,,,
68214853,107,5021,-1,1/10/2026,,,,,,,,,,,
68215700,107,5001,-1,1/10/2026,,,,,,,,,,,
68224462,107,5030,-1,1/10/2026,,,,,,,,,,,
68223586,107,5008,-1,1/10/2026,,,,,,,,,,,
68223927,107,5030,-1,1/10/2026,,,,,,,,,,,
68198050,107,5001,-1,1/10/2026,,,,,,,,,,,
68216940,107,5042,-1,1/10/2026,,,,,,,,,,,
68218511,107,5001,-1,1/10/2026,,,,,,,,,,,
68205320,107,5028,1,1/10/2026,,,,,,,,,,,
68136123,107,5023,1,1/10/2026,,,,,,,,,,,
68228008,107,5021,-1,1/12/2026,,,,,,,,,,,
68226198,107,5011,-1,1/12/2026,,,,,,,,,,,
68227741,107,5005,-1,1/12/2026,,,,,,,,,,,
68226259,107,5001,-1,1/12/2026,,,,,,,,,,,
68227025,107,5023,-1,1/12/2026,,,,,,,,,,,
68226150,107,5021,-1,1/12/2026,,,,,,,,,,,
68227442,107,5001,-1,1/12/2026,,,,,,,,,,,
68227020,107,5023,-1,1/12/2026,,,,,,,,,,,
